DT,outcome_rv,outcome_rv_log,lag_rv_day,lag_rv_day_2,lag_rv_day_3,lag_rv_day_4,lag_rv_day_5,lag_rv_day_6,lag_rv_day_7,lag_rv_day_8,lag_rv_day_9,lag_rv_day_10,lag_rv_day_11,lag_rv_day_12,lag_rv_day_13,lag_rv_day_14,lag_rv_day_15,lag_rv_day_16,lag_rv_day_17,lag_rv_day_18,lag_rv_day_19,lag_rv_day_20,lag_rv_day_21,lag_rv_day_log,lag_rv_day_log_2,lag_rv_day_log_3,lag_rv_day_log_4,lag_rv_day_log_5,lag_rv_day_log_6,lag_rv_day_log_7,lag_rv_day_log_8,lag_rv_day_log_9,lag_rv_day_log_10,lag_rv_day_log_11,lag_rv_day_log_12,lag_rv_day_log_13,lag_rv_day_log_14,lag_rv_day_log_15,lag_rv_day_log_16,lag_rv_day_log_17,lag_rv_day_log_18,lag_rv_day_log_19,lag_rv_day_log_20,lag_rv_day_log_21,lag_rv_week,lag_rv_week_log,lag_rv_month,lag_rv_month_log,lag_rv_3month,lag_rv_3month_log,vix,return_sign_day,return_sign_week,return_sign_month,liquidity_day,liquidity_week,liquidity_month,liquidity_day_log,liquidity_week_log,liquidity_month_log,vix_log,mktMinusRiskfree,smb,hml,rf
20190206,2.2244452880104538e-4,-8.410832796199921,1.2716388488266805e-4,9.392843370407093e-5,8.693219177552776e-5,1.4248926536439223e-4,1.573387006530074e-4,1.4177560639996322e-4,8.403875920394363e-5,1.1684774603842818e-4,1.3139362048120368e-4,1.252566249756861e-4,1.8088582933736285e-4,2.166125470469475e-4,2.0664510328429495e-4,2.1188831719861847e-4,3.29922593329886e-4,2.5282903290084057e-4,2.710980383222019e-4,1.1734687538851452e-4,1.421707951899407e-4,1.6531962030251064e-4,2.6048442969765426e-4,-8.970033871250664,-9.272977409237189,-9.350382148082579,-8.85624389186927,-8.757109747308746,-8.8612649868738,-9.384232446447449,-9.054638786524215,-8.937313003463728,-8.985145925380685,-8.617644502863689,-8.437400297803878,-8.484507712983893,-8.459451227770014,-8.01665249668559,-8.282797056950189,-8.213030037479188,-9.050376262451092,-8.858481440099274,-8.707629865065996,-8.25296746939154,1.2157049527593328e-4,-9.041349413549689,1.7071840765677817e-4,-8.743674523136653,2.686998066762146e-4,-8.389389091881805,15.38,1,0,1,19400.00000000001,29327.888889917092,31780.362608886262,9.87302834505142,10.28629418153975,10.366603849996862,2.733067964077498,0.44,-0.15,-0.59,0.01
20190207,1.6555628512462107e-4,-8.706199329577686,2.224445288010453e-4,1.2716388488266805e-4,9.392843370407093e-5,8.693219177552776e-5,1.4248926536439223e-4,1.573387006530074e-4,1.4177560639996322e-4,8.403875920394363e-5,1.1684774603842818e-4,1.3139362048120368e-4,1.252566249756861e-4,1.8088582933736285e-4,2.166125470469475e-4,2.0664510328429495e-4,2.1188831719861847e-4,3.29922593329886e-4,2.5282903290084057e-4,2.710980383222019e-4,1.1734687538851452e-4,1.421707951899407e-4,1.6531962030251064e-4,-8.410832796199921,-8.970033871250664,-9.272977409237189,-9.350382148082579,-8.85624389186927,-8.757109747308746,-8.8612649868738,-9.384232446447449,-9.054638786524215,-8.937313003463728,-8.985145925380685,-8.617644502863689,-8.437400297803878,-8.484507712983893,-8.459451227770014,-8.01665249668559,-8.282797056950189,-8.213030037479188,-9.050376262451092,-8.858481440099274,-8.707629865065996,1.3459166090554087e-4,-8.972094023327925,1.720369338308504e-4,-8.737323335553754,2.691324883388677e-4,-8.387307281785958,16.37,0,0,1,26814.99999999999,25571.300376538195,31812.738455086386,10.196716711417025,10.149225922547009,10.367622068906009,2.7954503913830435,-0.22,-0.01,0.13,0.01
20190208,6.49933138317233e-5,-9.641226157486848,1.65556285124621e-4,2.224445288010453e-4,1.2716388488266805e-4,9.392843370407093e-5,8.693219177552776e-5,1.4248926536439223e-4,1.573387006530074e-4,1.4177560639996322e-4,8.403875920394363e-5,1.1684774603842818e-4,1.3139362048120368e-4,1.252566249756861e-4,1.8088582933736285e-4,2.166125470469475e-4,2.0664510328429495e-4,2.1188831719861847e-4,3.29922593329886e-4,2.5282903290084057e-4,2.710980383222019e-4,1.1734687538851452e-4,1.421707951899407e-4,-8.706199329577686,-8.410832796199921,-8.970033871250664,-9.272977409237189,-9.350382148082579,-8.85624389186927,-8.757109747308746,-8.8612649868738,-9.384232446447449,-9.054638786524215,-8.937313003463728,-8.985145925380685,-8.617644502863689,-8.437400297803878,-8.484507712983893,-8.459451227770014,-8.01665249668559,-8.282797056950189,-8.213030037479188,-9.050376262451092,-8.858481440099274,1.392050648575866e-4,-8.942085110869607,1.677220181684398e-4,-8.757924783744034,2.690098071138199e-4,-8.388030755168892,15.72,1,1,1,26665.00000000001,25332.63166577579,31694.219126184147,10.191107123034703,10.139848632813191,10.363889581285383,2.7549337870010606,-0.94,-0.21,0.4,0.01
20190211,8.288305588945932e-5,-9.3980799088797,6.49933138317233e-5,1.65556285124621e-4,2.224445288010453e-4,1.2716388488266805e-4,9.392843370407093e-5,8.693219177552776e-5,1.4248926536439223e-4,1.573387006530074e-4,1.4177560639996322e-4,8.403875920394363e-5,1.1684774603842818e-4,1.3139362048120368e-4,1.252566249756861e-4,1.8088582933736285e-4,2.166125470469475e-4,2.0664510328429495e-4,2.1188831719861847e-4,3.29922593329886e-4,2.5282903290084057e-4,2.710980383222019e-4,1.1734687538851452e-4,-9.641226157486848,-8.706199329577686,-8.410832796199921,-8.970033871250664,-9.272977409237189,-9.350382148082579,-8.85624389186927,-8.757109747308746,-8.8612649868738,-9.384232446447449,-9.054638786524215,-8.937313003463728,-8.985145925380685,-8.617644502863689,-8.437400297803878,-8.484507712983893,-8.459451227770014,-8.01665249668559,-8.282797056950189,-8.213030037479188,-9.050376262451092,1.348172892688257e-4,-9.00025391275046,1.6316173151067673e-4,-8.800360978854073,2.660387122974624e-4,-8.409099903866975,15.97,1,0,1,20996.000000000004,23565.469134420695,31196.01821440981,9.95208722237219,10.067537747261543,10.34804574432026,2.770711962226921,0.08,0.06,-0.55,0.01
20190212,5.999779426568094e-5,-9.721202758656572,8.288305588945937e-5,6.49933138317233e-5,1.65556285124621e-4,2.224445288010453e-4,1.2716388488266805e-4,9.392843370407093e-5,8.693219177552776e-5,1.4248926536439223e-4,1.573387006530074e-4,1.4177560639996322e-4,8.403875920394363e-5,1.1684774603842818e-4,1.3139362048120368e-4,1.252566249756861e-4,1.8088582933736285e-4,2.166125470469475e-4,2.0664510328429495e-4,2.1188831719861847e-4,3.29922593329886e-4,2.5282903290084057e-4,2.710980383222019e-4,-9.3980799088797,-9.641226157486848,-8.706199329577686,-8.410832796199921,-8.970033871250664,-9.272977409237189,-9.350382148082579,-8.85624389186927,-8.757109747308746,-8.8612649868738,-9.384232446447449,-9.054638786524215,-8.937313003463728,-8.985145925380685,-8.617644502863689,-8.437400297803878,-8.484507712983893,-8.459451227770014,-8.01665249668559,-8.282797056950189,-8.213030037479188,1.326082137059034e-4,-9.025274412678964,1.6046683426974577e-4,-8.824888181980455,2.657802301806038e-4,-8.411935784620049,15.43,1,1,1,28365.999999999985,24177.48688503651,31281.964690263114,10.252946523854552,10.093177185145992,10.350797002477815,2.7363136663750693,0.11,0.61,-0.07,0.01
20190213,1.2889637982592942e-4,-8.956501733549839,5.999779426568094e-5,8.288305588945937e-5,6.49933138317233e-5,1.65556285124621e-4,2.224445288010453e-4,1.2716388488266805e-4,9.392843370407093e-5,8.693219177552776e-5,1.4248926536439223e-4,1.573387006530074e-4,1.4177560639996322e-4,8.403875920394363e-5,1.1684774603842818e-4,1.3139362048120368e-4,1.252566249756861e-4,1.8088582933736285e-4,2.166125470469475e-4,2.0664510328429495e-4,2.1188831719861847e-4,3.29922593329886e-4,2.5282903290084057e-4,-9.721202758656572,-9.3980799088797,-9.641226157486848,-8.706199329577686,-8.410832796199921,-8.970033871250664,-9.272977409237189,-9.350382148082579,-8.85624389186927,-8.757109747308746,-8.8612649868738,-9.384232446447449,-9.054638786524215,-8.937313003463728,-8.985145925380685,-8.617644502863689,-8.437400297803878,-8.484507712983893,-8.459451227770014,-8.01665249668559,-8.282797056950189,1.1917499558250598e-4,-9.175508190160146,1.5786005785507152e-4,-8.855380295444341,2.6472183830565893e-4,-8.423634040792646,15.65,0,0,1,21388.999999999985,24654.0859947155,30683.428520652775,9.970632050165458,10.1126979261688,10.331478000236627,2.750470916986162,1.34,0.05,-0.24,0.01
20190214,1.4636517084425945e-4,-8.82940588880999,1.2889637982592942e-4,5.999779426568094e-5,8.288305588945937e-5,6.49933138317233e-5,1.65556285124621e-4,2.224445288010453e-4,1.2716388488266805e-4,9.392843370407093e-5,8.693219177552776e-5,1.4248926536439223e-4,1.573387006530074e-4,1.4177560639996322e-4,8.403875920394363e-5,1.1684774603842818e-4,1.3139362048120368e-4,1.252566249756861e-4,1.8088582933736285e-4,2.166125470469475e-4,2.0664510328429495e-4,2.1188831719861847e-4,3.29922593329886e-4,-8.956501733549839,-9.721202758656572,-9.3980799088797,-9.641226157486848,-8.706199329577686,-8.410832796199921,-8.970033871250664,-9.272977409237189,-9.350382148082579,-8.85624389186927,-8.757109747308746,-8.8612649868738,-9.384232446447449,-9.054638786524215,-8.937313003463728,-8.985145925380685,-8.617644502863689,-8.437400297803878,-8.484507712983893,-8.459451227770014,-8.01665249668559,1.004653657874828e-4,-9.284641977630129,1.5139634610524094e-4,-8.889174463447551,2.6379063816753755e-4,-8.429541389571133,16.22,1,1,1,22104.00000000001,23719.608720346016,30181.586628620174,10.003513866603253,10.074057357206044,10.314987303127518,2.7862450486872667,0.26,-0.01,0.19,0.01
20190215,5.8647813389224745e-5,-9.743960265925955,1.4636517084425956e-4,1.2889637982592942e-4,5.999779426568094e-5,8.288305588945937e-5,6.49933138317233e-5,1.65556285124621e-4,2.224445288010453e-4,1.2716388488266805e-4,9.392843370407093e-5,8.693219177552776e-5,1.4248926536439223e-4,1.573387006530074e-4,1.4177560639996322e-4,8.403875920394363e-5,1.1684774603842818e-4,1.3139362048120368e-4,1.252566249756861e-4,1.8088582933736285e-4,2.166125470469475e-4,2.0664510328429495e-4,2.1188831719861847e-4,-8.82940588880999,-8.956501733549839,-9.721202758656572,-9.3980799088797,-9.641226157486848,-8.706199329577686,-8.410832796199921,-8.970033871250664,-9.272977409237189,-9.350382148082579,-8.85624389186927,-8.757109747308746,-8.8612649868738,-9.384232446447449,-9.054638786524215,-8.937313003463728,-8.985145925380685,-8.617644502863689,-8.437400297803878,-8.484507712983893,-8.459451227770014,9.662714293141052e-5,-9.30928328947659,1.4655707964812364e-4,-8.91402031944118,2.638331248334212e-4,-8.42924829437953,14.91,1,1,1,29812.99999999999,24254.94750533603,29939.916910983982,10.302699818978526,10.096375896394807,10.306947882785533,2.702032128776647,-0.19,0.53,-0.46,0.01
20190219,6.250109630757253e-5,-9.680326460454598,5.8647813389224704e-5,1.4636517084425956e-4,1.2889637982592942e-4,5.999779426568094e-5,8.288305588945937e-5,6.49933138317233e-5,1.65556285124621e-4,2.224445288010453e-4,1.2716388488266805e-4,9.392843370407093e-5,8.693219177552776e-5,1.4248926536439223e-4,1.573387006530074e-4,1.4177560639996322e-4,8.403875920394363e-5,1.1684774603842818e-4,1.3139362048120368e-4,1.252566249756861e-4,1.8088582933736285e-4,2.166125470469475e-4,2.0664510328429495e-4,-9.743960265925955,-8.82940588880999,-8.956501733549839,-9.721202758656572,-9.3980799088797,-9.641226157486848,-8.706199329577686,-8.410832796199921,-8.970033871250664,-9.272977409237189,-9.350382148082579,-8.85624389186927,-8.757109747308746,-8.8612649868738,-9.384232446447449,-9.054638786524215,-8.937313003463728,-8.985145925380685,-8.617644502863689,-8.437400297803878,-8.484507712983893,9.53580428429108e-5,-9.32983011116441,1.3422640783263904e-4,-8.992534308952106,2.6294514732566555e-4,-8.439745188847285,14.88,1,1,1,23175.99999999999,24738.91922859616,28206.670169008168,10.050872539449186,10.116132959810207,10.247313759773094,2.700018029404946,-0.01,0,0.01,0.01
20190220,6.888006901756855e-5,-9.583143695848081,6.250109630757253e-5,5.8647813389224704e-5,1.4636517084425956e-4,1.2889637982592942e-4,5.999779426568094e-5,8.288305588945937e-5,6.49933138317233e-5,1.65556285124621e-4,2.224445288010453e-4,1.2716388488266805e-4,9.392843370407093e-5,8.693219177552776e-5,1.4248926536439223e-4,1.573387006530074e-4,1.4177560639996322e-4,8.403875920394363e-5,1.1684774603842818e-4,1.3139362048120368e-4,1.252566249756861e-4,1.8088582933736285e-4,2.166125470469475e-4,-9.680326460454598,-9.743960265925955,-8.82940588880999,-8.956501733549839,-9.721202758656572,-9.3980799088797,-9.641226157486848,-8.706199329577686,-8.410832796199921,-8.970033871250664,-9.272977409237189,-9.350382148082579,-8.85624389186927,-8.757109747308746,-8.8612649868738,-9.384232446447449,-9.054638786524215,-8.937313003463728,-8.985145925380685,-8.617644502863689,-8.437400297803878,9.128165092653343e-5,-9.38627942147939,1.2743607961031875e-4,-9.048028637710495,2.600808978155282e-4,-8.460842524342679,14.02,1,1,1,23840.000000000015,23893.642044229735,27279.551883839733,10.079120121179287,10.081367679275154,10.213892685277017,2.640484881606444,0.22,0.23,0.43,0.01
20190221,5.017191832466666e-5,-9.900055083709839,6.88800690175685e-5,6.250109630757253e-5,5.8647813389224704e-5,1.4636517084425956e-4,1.2889637982592942e-4,5.999779426568094e-5,8.288305588945937e-5,6.49933138317233e-5,1.65556285124621e-4,2.224445288010453e-4,1.2716388488266805e-4,9.392843370407093e-5,8.693219177552776e-5,1.4248926536439223e-4,1.573387006530074e-4,1.4177560639996322e-4,8.403875920394363e-5,1.1684774603842818e-4,1.3139362048120368e-4,1.252566249756861e-4,1.8088582933736285e-4,-9.583143695848081,-9.680326460454598,-9.743960265925955,-8.82940588880999,-8.956501733549839,-9.721202758656572,-9.3980799088797,-9.641226157486848,-8.706199329577686,-8.410832796199921,-8.970033871250664,-9.272977409237189,-9.350382148082579,-8.85624389186927,-8.757109747308746,-8.8612649868738,-9.384232446447449,-9.054638786524215,-8.937313003463728,-8.985145925380685,-8.617644502863689,9.305810587691095e-5,-9.358667608917692,1.2117403259819483e-4,-9.097966636931595,2.576634367354052e-4,-8.479007280419978,14.46,0,1,1,23023.999999999985,24248.250636621597,26572.31170574293,10.044292429127148,10.096099755067492,10.18762503932535,2.671386216730619,0.25,0.14,0.56,0.01
20190222,9.955205791931738e-5,-9.214829855449581,5.017191832466664e-5,6.88800690175685e-5,6.250109630757253e-5,5.8647813389224704e-5,1.4636517084425956e-4,1.2889637982592942e-4,5.999779426568094e-5,8.288305588945937e-5,6.49933138317233e-5,1.65556285124621e-4,2.224445288010453e-4,1.2716388488266805e-4,9.392843370407093e-5,8.693219177552776e-5,1.4248926536439223e-4,1.573387006530074e-4,1.4177560639996322e-4,8.403875920394363e-5,1.1684774603842818e-4,1.3139362048120368e-4,1.252566249756861e-4,-9.900055083709839,-9.583143695848081,-9.680326460454598,-9.743960265925955,-8.82940588880999,-8.956501733549839,-9.721202758656572,-9.3980799088797,-9.641226157486848,-8.706199329577686,-8.410832796199921,-8.970033871250664,-9.272977409237189,-9.350382148082579,-8.85624389186927,-8.757109747308746,-8.8612649868738,-9.384232446447449,-9.054638786524215,-8.937313003463728,-8.985145925380685,7.731321357665839e-5,-9.547378278949692,1.1360854947445479e-4,-9.164450945381866,2.533354040189116e-4,-8.507812220034292,13.51,0,1,1,25761.999999999978,25002.426149909235,26233.726958416817,10.156655816956032,10.126728145138049,10.174801150392927,2.6034301519721073,-0.39,0.08,-0.36,0.01
20190225,1.2038773736334954e-4,-9.024792879418145,9.955205791931732e-5,5.017191832466664e-5,6.88800690175685e-5,6.250109630757253e-5,5.8647813389224704e-5,1.4636517084425956e-4,1.2889637982592942e-4,5.999779426568094e-5,8.288305588945937e-5,6.49933138317233e-5,1.65556285124621e-4,2.224445288010453e-4,1.2716388488266805e-4,9.392843370407093e-5,8.693219177552776e-5,1.4248926536439223e-4,1.573387006530074e-4,1.4177560639996322e-4,8.403875920394363e-5,1.1684774603842818e-4,1.3139362048120368e-4,-9.214829855449581,-9.900055083709839,-9.583143695848081,-9.680326460454598,-9.743960265925955,-8.82940588880999,-8.956501733549839,-9.721202758656572,-9.3980799088797,-9.641226157486848,-8.706199329577686,-8.410832796199921,-8.970033871250664,-9.272977409237189,-9.350382148082579,-8.85624389186927,-8.757109747308746,-8.8612649868738,-9.384232446447449,-9.054638786524215,-8.937313003463728,6.795059099166993e-5,-9.62446307227761,1.0991155986454363e-4,-9.19159573413577,2.489171911571665e-4,-8.528545870259205,14.85,1,1,1,31075.00000000002,25210.603646462598,26410.31281457884,10.344158916378912,10.135019964618127,10.181509849771537,2.6979998652487085,0.65,0.61,-1.24,0.01
20190226,7.222534714163802e-5,-9.53571950523186,1.2038773736334948e-4,9.955205791931732e-5,5.017191832466664e-5,6.88800690175685e-5,6.250109630757253e-5,5.8647813389224704e-5,1.4636517084425956e-4,1.2889637982592942e-4,5.999779426568094e-5,8.288305588945937e-5,6.49933138317233e-5,1.65556285124621e-4,2.224445288010453e-4,1.2716388488266805e-4,9.392843370407093e-5,8.693219177552776e-5,1.4248926536439223e-4,1.573387006530074e-4,1.4177560639996322e-4,8.403875920394363e-5,1.1684774603842818e-4,-9.024792879418145,-9.214829855449581,-9.900055083709839,-9.583143695848081,-9.680326460454598,-9.743960265925955,-8.82940588880999,-8.956501733549839,-9.721202758656572,-9.3980799088797,-9.641226157486848,-8.706199329577686,-8.410832796199921,-8.970033871250664,-9.272977409237189,-9.350382148082579,-8.85624389186927,-8.757109747308746,-8.8612649868738,-9.384232446447449,-9.054638786524215,8.02985757864949e-5,-9.48062959497605,1.0969024679125559e-4,-9.1933978684102,2.4775049331033955e-4,-8.536037730128015,15.17,1,1,1,25443.000000000004,25685.570234722436,26449.278548239698,10.14419593502981,10.153684643734252,10.182984160855456,2.719319793360441,0.13,-0.07,-0.48,0.01
20190227,8.850166472677894e-5,-9.332489195655226,7.222534714163805e-5,1.2038773736334948e-4,9.955205791931732e-5,5.017191832466664e-5,6.88800690175685e-5,6.250109630757253e-5,5.8647813389224704e-5,1.4636517084425956e-4,1.2889637982592942e-4,5.999779426568094e-5,8.288305588945937e-5,6.49933138317233e-5,1.65556285124621e-4,2.224445288010453e-4,1.2716388488266805e-4,9.392843370407093e-5,8.693219177552776e-5,1.4248926536439223e-4,1.573387006530074e-4,1.4177560639996322e-4,8.403875920394363e-5,-9.53571950523186,-9.024792879418145,-9.214829855449581,-9.900055083709839,-9.583143695848081,-9.680326460454598,-9.743960265925955,-8.82940588880999,-8.956501733549839,-9.721202758656572,-9.3980799088797,-9.641226157486848,-8.706199329577686,-8.410832796199921,-8.970033871250664,-9.272977409237189,-9.350382148082579,-8.85624389186927,-8.757109747308746,-8.8612649868738,-9.384232446447449,8.224342595330799e-5,-9.451708203931501,1.0700077982127534e-4,-9.220598163945114,2.4533199503414845e-4,-8.553708689400684,14.7,1,1,1,27345.00000000001,26399.976913742335,26404.059935451944,10.216288975780873,10.181118414654568,10.181273062744426,2.6878474937846906,-0.14,-0.57,-0.14,0.01
20190228,7.79155385509669e-5,-9.459885157058666,8.850166472677899e-5,7.222534714163805e-5,1.2038773736334948e-4,9.955205791931732e-5,5.017191832466664e-5,6.88800690175685e-5,6.250109630757253e-5,5.8647813389224704e-5,1.4636517084425956e-4,1.2889637982592942e-4,5.999779426568094e-5,8.288305588945937e-5,6.49933138317233e-5,1.65556285124621e-4,2.224445288010453e-4,1.2716388488266805e-4,9.392843370407093e-5,8.693219177552776e-5,1.4248926536439223e-4,1.573387006530074e-4,1.4177560639996322e-4,-9.332489195655226,-9.53571950523186,-9.024792879418145,-9.214829855449581,-9.900055083709839,-9.583143695848081,-9.680326460454598,-9.743960265925955,-8.82940588880999,-8.956501733549839,-9.721202758656572,-9.3980799088797,-9.641226157486848,-8.706199329577686,-8.410832796199921,-8.970033871250664,-9.272977409237189,-9.350382148082579,-8.85624389186927,-8.757109747308746,-8.8612649868738,8.616774509515009e-5,-9.40157730389293,1.0571232157983674e-4,-9.233227727996525,2.414475825263299e-4,-8.574317091715153,14.7,0,1,1,26108.999999999996,27072.31779234995,26309.173008092206,10.170035361457623,10.206267001120663,10.177672940932654,2.6878474937846906,0.08,0.22,-0.39,0.01
20190301,1.5148159233398164e-4,-8.795046443142903,7.791553855096689e-5,8.850166472677899e-5,7.222534714163805e-5,1.2038773736334948e-4,9.955205791931732e-5,5.017191832466664e-5,6.88800690175685e-5,6.250109630757253e-5,5.8647813389224704e-5,1.4636517084425956e-4,1.2889637982592942e-4,5.999779426568094e-5,8.288305588945937e-5,6.49933138317233e-5,1.65556285124621e-4,2.224445288010453e-4,1.2716388488266805e-4,9.392843370407093e-5,8.693219177552776e-5,1.4248926536439223e-4,1.573387006530074e-4,-9.459885157058666,-9.332489195655226,-9.53571950523186,-9.024792879418145,-9.214829855449581,-9.900055083709839,-9.583143695848081,-9.680326460454598,-9.743960265925955,-8.82940588880999,-8.956501733549839,-9.721202758656572,-9.3980799088797,-9.641226157486848,-8.706199329577686,-8.410832796199921,-8.970033871250664,-9.272977409237189,-9.350382148082579,-8.85624389186927,-8.757109747308746,9.171646914041014e-5,-9.313543318562695,1.054339933683378e-4,-9.236666487569762,2.4004243472565032e-4,-8.58619618706343,13.57,0,1,1,21850.000000000004,26195.085028895435,26148.75371540378,9.991956200523736,10.173327077834205,10.171556809290562,2.6078614738467776,-0.3,-0.1,-0.12,0.01
